id_x,user_id,book_id,quantity,unit_price,timestamp,shipping,id_y,name,address,phone,email,id,title,author,genre,publisher,year,date,paid_price,user_key,author_set
80865,48813,21767,1,31.5,2024-10-10 07:40:14.000,,48813,Elden Hand,"441 Murray Ridges, Derickland, TN 41717-0494",108-794-8229,theodore_simonis@sawayn.example,21767,12 Angry Men,"Coy Streich, Lela Emard, Keeley Hand",Realistic fiction,NULL,2021,2024-10-10,31.5,"theodore_simonis@sawayn.example108-794-8229441 Murray Ridges, Derickland, TN 41717-0494","('coy streich', 'keeley hand', 'lela emard')"
85381,48441,21799,1,28.0,2024-08-30 12:31:00.000,,48441,Deirdre Christiansen,"2115 Kareem Spring, East Luannebury, MA 25777-3530",152-022-9965,lonny@walsh-macejkovic.example,21799,Commandos: Strike Force,Elmer Parker,Narrative nonfiction,Happy House,1994,2024-08-30,28.0,"lonny@walsh-macejkovic.example152-022-99652115 Kareem Spring, East Luannebury, MA 25777-3530","('elmer parker',)"
83560,49965,21788,1,21.0,2024-12-25 10:10:52.000,"Suite 539 278 Lida Rapids, Lake Coltonport, IA 27687-9720",49965,Spring Daugherty Esq.,"Suite 539 278 Lida Rapids, Lake Coltonport, IA 27687-9720",(475) 520-1032,vicki@schuppe.example,21788,The Deer Hunter,Richie Gislason,Fiction in verse,Academic Press,2019,2024-12-25,21.0,"vicki@schuppe.example(475) 520-1032Suite 539 278 Lida Rapids, Lake Coltonport, IA 27687-9720","('richie gislason',)"
79948,48796,21322,1,32.75,2024-06-17 23:34:10.436,,48796,Jamel Vandervort,"78149 Lizzie Street, East Malcolm, IA 13609",202.562.6853,lucius@langosh.example,21322,Call of Duty 4: Modern Warfare,Mohamed Dach,Fantasy,Zed Books,1998,2024-06-17,32.75,"lucius@langosh.example202.562.685378149 Lizzie Street, East Malcolm, IA 13609","('mohamed dach',)"
85164,49358,21815,1,17.25,2024-12-25 13:37:00.000,,49358,Dr. Nannie Aufderhar,"176 Schiller Harbor, Lake Stefania, OR 23821",503.814.7991,trudie_jaskolski@kassulke.example,21815,Cover Her Face,"Yesenia Raynor DDS, Hue Ondricka I, Lewis Boehm",Fable,Zed Books,1989,2024-12-25,17.25,"trudie_jaskolski@kassulke.example503.814.7991176 Schiller Harbor, Lake Stefania, OR 23821","('hue ondricka i', 'lewis boehm', 'yesenia raynor dds')"
80413,50609,21574,1,47.5,2024-11-08 16:40:00.000,"Suite 134 64019 Jon Corners, North Alonaport, NV 81038-7338",50609,Sarai Jacobson,"Suite 134 64019 Jon Corners, North Alonaport, NV 81038-7338",549 911 7957,marian@muller.test,21574,Hysteria,"Lamar Kautzer, Isabelle Boehm, Raymundo Aufderhar",Suspense/Thriller,Tarpaulin Sky Press,1976,2024-11-08,47.5,"marian@muller.test549 911 7957Suite 134 64019 Jon Corners, North Alonaport, NV 81038-7338","('isabelle boehm', 'lamar kautzer', 'raymundo aufderhar')"
81408,48832,21722,1,38.99,2025-01-22 11:46:57.657,,48832,Leonardo Boehm IV,"Apt. 355 3790 Graham Burgs, North Cedricmouth, CA 83909-7628",192.501.7866,luci@brown.example,21722,"Lock, Stock and Two Smoking Barrels",Prof. Remedios Powlowski,Fable,Kodansha,2019,2025-01-22,38.99,"luci@brown.example192.501.7866Apt. 355 3790 Graham Burgs, North Cedricmouth, CA 83909-7628","('prof. remedios powlowski',)"
78512,49347,21867,1,61.75,2025-04-08 04:00:43.694,"Suite 220 77811 Davis Plaza, Port Lisaport, IL 97878",49347,Hyon Lesch,"Suite 220 77811 Davis Plaza, Port Lisaport, IL 97878",861.859.1701,steven.satterfield@harvey.test,21867,Garry's Mod,Kizzie Purdy,Fiction in verse,Reed Publishing,2022,2025-04-08,61.75,"steven.satterfield@harvey.test861.859.1701Suite 220 77811 Davis Plaza, Port Lisaport, IL 97878","('kizzie purdy',)"
84393,48193,22046,1,59.99,2024-09-28 10:26:39.000,NULL,48193,Ms. Carol Mosciski,"Apt. 822 25530 Spencer Landing, Jaysonport, MT 40297-9486",(859) 763-3777,chadwick@feil.example,22046,Half-Life 2,Fr. Dick Spinka,Historical fiction,,1987,2024-09-28,59.99,"chadwick@feil.example(859) 763-3777Apt. 822 25530 Spencer Landing, Jaysonport, MT 40297-9486","('fr. dick spinka',)"
80166,49047,21749,1,71.5,2025-04-06 23:37:30.000,"225 Carolann Passage, West Anderson, WI 01900",49047,Dorris Tillman,"225 Carolann Passage, West Anderson, WI 01900",238.509.8474,lonnie.schinner@schimmel-krajcik.test,21749,Metroid Prime,Mellie Williamson,Mythopoeia,Unfinished Monument Press,1977,2025-04-06,71.5,"lonnie.schinner@schimmel-krajcik.test238.509.8474225 Carolann Passage, West Anderson, WI 01900","('mellie williamson',)"
82887,50071,21731,2,51.25,2025-01-18 17:22:22.000,NULL,50071,Dann Kirlin Jr.,,909.699.7379,dale.brekke@doyle.test,21731,Firewatch,"Glenna Huel, Enrique Gislason",Historical fiction,Candlewick Press,2026,2025-01-18,102.5,dale.brekke@doyle.test909.699.7379,"('enrique gislason', 'glenna huel')"
78037,47973,21631,1,24.0,2024-12-17 20:37:29.000,"56199 Jamey Shoals, Lake Issacville, VT 17712",47973,Msgr. Brett Fadel,"56199 Jamey Shoals, Lake Issacville, VT 17712",547-515-1635,alejandro.damore@yost.test,21631,Super Mario Sunshine,Julia Bartoletti,Fiction narrative,Parachute Publishing,1978,2024-12-17,24.0,"alejandro.damore@yost.test547-515-163556199 Jamey Shoals, Lake Issacville, VT 17712","('julia bartoletti',)"
81752,48948,21308,1,36.0,2025-05-14 11:03:03.000,,48948,Nicolas Harvey V,"Suite 625 75303 Feest Gateway, Shuton, AK 58383",368-399-6700,eloy_kiehn@kunde.example,21308,Animal Crossing: City Folk,Sonny Bogan,Fable,Parragon,2000,2025-05-14,36.0,"eloy_kiehn@kunde.example368-399-6700Suite 625 75303 Feest Gateway, Shuton, AK 58383","('sonny bogan',)"
82569,47961,21929,3,60.0,2025-02-12 16:58:27.000,NULL,47961,Al Goldner,"82627 Bartoletti Neck, Lindchester, GA 91516",(204) 089-9272,ronda_leffler@koss.test,21929,Super Mario Bros. 3,"Mohamed Dach, Clyde Jacobson",Legend,Fairview Press,2016,2025-02-12,180.0,"ronda_leffler@koss.test(204) 089-927282627 Bartoletti Neck, Lindchester, GA 91516","('clyde jacobson', 'mohamed dach')"
84896,49339,21947,1,64.0,2025-01-20 17:23:00.000,"4469 White Manor, Carsonberg, AK 60694-6854",49339,Ciera Kovacek,"4469 White Manor, Carsonberg, AK 60694-6854",647.856.6514,margy@hackett.test,21947,Halo: Reach,"Sean Harvey III, Glenna Huel, Enrique Gislason",Science fiction,Pathfinder Press,2000,2025-01-20,64.0,"margy@hackett.test647.856.65144469 White Manor, Carsonberg, AK 60694-6854","('enrique gislason', 'glenna huel', 'sean harvey iii')"
83429,48866,21740,1,56.5,2025-03-05 15:51:05.000,NULL,48866,Edgardo King,"Apt. 484 3830 Luettgen Oval, South Jamelside, WY 19320-8220",859 792 6782,harlan_russel@wintheiser.test,21740,Metroid Prime 3: Corruption,Susannah Tremblay DC,Speech,Focal Press,1995,2025-03-05,56.5,"harlan_russel@wintheiser.test859 792 6782Apt. 484 3830 Luettgen Oval, South Jamelside, WY 19320-8220","('susannah tremblay dc',)"
79902,49843,21851,1,27.0,2025-07-14 08:35:09.000,,49843,Antonio Lesch,"Suite 652 345 Bauch Plains, Kesslerberg, SC 19639",879 203 3179,elwood@zulauf-okon.test,21851,Half-Life,"Moshe Wilderman, Dr. Emmaline Ritchie, Norberto Kohler",Narrative nonfiction,Open University Press,2023,2025-07-14,27.0,"elwood@zulauf-okon.test879 203 3179Suite 652 345 Bauch Plains, Kesslerberg, SC 19639","('dr. emmaline ritchie', 'moshe wilderman', 'norberto kohler')"
86084,48196,21885,4,47.75,2024-05-12 13:58:00.000,NULL,48196,Elton Koelpin MD,"Suite 304 6201 Schulist Fall, Lake Gustavo, NY 75458",961-491-8769,jamel.metz@harris-shields.test,21885,Command & Conquer: Tiberian Sun,Amb. Amberly Beatty,Science fiction,,1852,2024-05-12,191.0,"jamel.metz@harris-shields.test961-491-8769Suite 304 6201 Schulist Fall, Lake Gustavo, NY 75458","('amb. amberly beatty',)"
79765,48782,21451,1,73.0,2024-09-29 14:19:50.000,"Apt. 192 969 Krissy Port, South Inger, MS 63584",48782,Rosemary Rodriguez IV,"Apt. 192 969 Krissy Port, South Inger, MS 63584",364.919.6222,delmer@barton-rau.example,21451,L.A. Noire,Billy Dare,Fairy tale,Hay House,1985,2024-09-29,73.0,"delmer@barton-rau.example364.919.6222Apt. 192 969 Krissy Port, South Inger, MS 63584","('billy dare',)"
77797,50918,21602,1,62.25,2024-03-25 12:17:55.000,"Suite 992 763 Ronny Prairie, Port Neelytown, NC 43283",50918,Ricky O'Conner DO,"Suite 992 763 Ronny Prairie, Port Neelytown, NC 43283",466 195 3800,otelia@swift-grady.example,21602,Banjo-Kazooie: Nuts & Bolts,Pres. Donya West,Textbook,Seagull Books,1838,2024-03-25,62.25,"otelia@swift-grady.example466 195 3800Suite 992 763 Ronny Prairie, Port Neelytown, NC 43283","('pres. donya west',)"
81356,50771,21666,1,68.0,2024-10-05 01:57:00.000,,50771,Tora Grady,"3389 Madelaine Mountain, West Rodolfoview, MA 72913",899 785 9758,jaime@murazik.test,21666,Pokémon Ultra Moon,"Kristeen Kessler CPA, Malorie Glover, Paula Rolfson, Guadalupe Batz Ret.",Fanfiction,Pen and Sword Books,2015,2024-10-05,68.0,"jaime@murazik.test899 785 97583389 Madelaine Mountain, West Rodolfoview, MA 72913","('guadalupe batz ret.', 'kristeen kessler cpa', 'malorie glover', 'paula rolfson')"
78471,48739,21999,1,34.0,2024-08-30 13:57:55.000,"24883 Yoshie Curve, North Lashandahaven, AK 84392-4338",48739,Mauricio Lynch,"24883 Yoshie Curve, North Lashandahaven, AK 84392-4338",187 504 3487,elia@tillman.test,21999,God of War,Zackary Carter,Science fiction,Tate Publishing & Enterprises,2000,2024-08-30,34.0,"elia@tillman.test187 504 348724883 Yoshie Curve, North Lashandahaven, AK 84392-4338","('zackary carter',)"
82553,48650,21693,2,71.0,2024-05-26 14:58:23.000,,48650,Nichelle Ward,"Suite 203 7809 Casper Oval, Lake Lashawntown, VA 32966-1103",586.397.4167,florencio_weimann@huels-schmidt.example,21693,Wolfenstein 2: The New Colossus,Alec Ziemann,Mythopoeia,Viking Press,2022,2024-05-26,142.0,"florencio_weimann@huels-schmidt.example586.397.4167Suite 203 7809 Casper Oval, Lake Lashawntown, VA 32966-1103","('alec ziemann',)"
85701,49906,22034,1,73.5,2024-03-31 05:02:00.000,,49906,Deanna Murazik,"Apt. 524 508 Gary Rapid, Dickensborough, CA 18647",128 679 0893,jann_thompson@herzog.example,22034,Carrion Comfort,Chara Morissette,Classic,Edupedia Publications,2014,2024-03-31,73.5,"jann_thompson@herzog.example128 679 0893Apt. 524 508 Gary Rapid, Dickensborough, CA 18647","('chara morissette',)"
85605,50663,21803,1,52.0,2024-01-19 03:30:40.000,,50663,Benjamin Brakus,"787 Fahey Branch, Diannville, AR 91933",958 088 7134,bill@hane.test,21803,Pokémon Blue,"Kristeen Kessler CPA, Malorie Glover, Guadalupe Batz Ret., Paula Rolfson",Classic,Marshall Pickering,2026,2024-01-19,52.0,"bill@hane.test958 088 7134787 Fahey Branch, Diannville, AR 91933","('guadalupe batz ret.', 'kristeen kessler cpa', 'malorie glover', 'paula rolfson')"
82764,48961,21343,1,71.5,2024-10-17 04:32:37.000,,48961,Audie Veum,"69561 Johns Prairie, Silvaside, AL 93480-3536",110.630.6252,britt@sporer.example,21343,Halo 5: Guardians,"Coy Streich, Keeley Hand, Lela Emard",Horror,HarperCollins,1997,2024-10-17,71.5,"britt@sporer.example110.630.625269561 Johns Prairie, Silvaside, AL 93480-3536","('coy streich', 'keeley hand', 'lela emard')"
81121,50426,21372,1,35.5,2024-11-13 10:38:55.000,,50426,Michaele Pouros,"58770 Weissnat Square, West Kory, KY 03898",739.286.5025,antonio.schaden@larkin-schuster.example,21372,Call of Duty: Black Ops III,Anton Moen,Mythopoeia,Candlewick Press,1977,2024-11-13,35.5,"antonio.schaden@larkin-schuster.example739.286.502558770 Weissnat Square, West Kory, KY 03898","('anton moen',)"
86254,49635,21522,1,19.75,2025-01-01 14:12:19.000,,49635,Shane Kerluke Jr.,"Suite 951 14852 Angelic Trail, Simonhaven, GA 75398",122-393-9335,eve_lind@kris.test,21522,Stranger in a Strange Land,Kasey Effertz,Folklore,Carnegie Mellon University Press,2026,2025-01-01,19.75,"eve_lind@kris.test122-393-9335Suite 951 14852 Angelic Trail, Simonhaven, GA 75398","('kasey effertz',)"
86473,49625,21870,1,64.0,2024-10-04 08:55:00.000,,49625,Kendall Lynch,"528 Mickey Green, East Virgilport, WI 23880-2056",534.127.2336,duane.quigley@kertzmann.test,21870,The Bridge on the River Kwai,Cordell Ritchie,Realistic fiction,Flame Tree Publishing,2009,2024-10-04,64.0,"duane.quigley@kertzmann.test534.127.2336528 Mickey Green, East Virgilport, WI 23880-2056","('cordell ritchie',)"
78638,48575,21773,1,39.25,2025-08-15 07:02:01.000,"Apt. 987 339 Leonora Point, North Mohamedton, ID 54492-4773",48575,Robbie Hackett MD,"Apt. 987 339 Leonora Point, North Mohamedton, ID 54492-4773",658 702 9079,herb@thiel-mclaughlin.example,21773,Shutter Island,Kathey Gorczany,Fable,Bloodaxe Books,1837,2025-08-15,39.25,"herb@thiel-mclaughlin.example658 702 9079Apt. 987 339 Leonora Point, North Mohamedton, ID 54492-4773","('kathey gorczany',)"
80384,49284,21697,2,64.25,2025-02-26 21:57:05.000,"Suite 145 168 Weissnat Trail, Port Greta, AZ 37876-3552",49284,Mrs. Erik Huels,"Suite 145 168 Weissnat Trail, Port Greta, AZ 37876-3552",568-480-5070,oliver.pouros@hilll.test,21697,Psycho,Leighann O'Connell,Tall tale,Booktrope,2011,2025-02-26,128.5,"oliver.pouros@hilll.test568-480-5070Suite 145 168 Weissnat Trail, Port Greta, AZ 37876-3552","(""leighann o'connell"",)"
84047,48791,21985,1,20.5,2024-08-17 14:20:27.959,,48791,Sen. Winona VonRueden,"164 Leandro Ranch, Aileneview, MA 65026",768.712.7767,aja_franecki@kirlin-christiansen.test,21985,Death Be Not Proud,"Anton Toy, Veronique Carter",Metafiction,Imperial War Museum,1996,2024-08-17,20.5,"aja_franecki@kirlin-christiansen.test768.712.7767164 Leandro Ranch, Aileneview, MA 65026","('anton toy', 'veronique carter')"
77807,48852,21718,3,47.75,2025-05-17 14:49:02.000,NULL,48852,Amb. Mae Kilback,"86046 Charisse Branch, Hongborough, AK 09906",180.739.6452,rudy_sipes@krajcik.example,21718,Lemonade,"Glenna Huel, Enrique Gislason",Fiction narrative,Dalkey Archive Press,2018,2025-05-17,143.25,"rudy_sipes@krajcik.example180.739.645286046 Charisse Branch, Hongborough, AK 09906","('enrique gislason', 'glenna huel')"
84776,48976,21995,2,45.99,2024-03-20 05:45:00.000,NULL,48976,Charmaine Grimes,"Apt. 836 2685 Clyde Ranch, Houstonfort, OR 34946",(979) 003-4657,billy@tremblay.test,21995,Paper Moon,"Sean Kassulke, Rosann Wolf VM",Short story,Charles Scribner's Sons,1991,2024-03-20,91.98,"billy@tremblay.test(979) 003-4657Apt. 836 2685 Clyde Ranch, Houstonfort, OR 34946","('rosann wolf vm', 'sean kassulke')"
79045,49453,21315,1,75.0,2024-04-18 23:08:08.000,NULL,49453,Gregg Marvin,"515 Stoltenberg Avenue, Kesslerland, GA 75829",725 480 3331,crissy@toy-kohler.test,21315,That Good Night,"Korey Rice V, Rico Zemlak",Mythology,NavPress,1985,2024-04-18,75.0,"crissy@toy-kohler.test725 480 3331515 Stoltenberg Avenue, Kesslerland, GA 75829","('korey rice v', 'rico zemlak')"
83607,47762,21760,1,67.25,2024-11-08 23:25:52.000,"Apt. 574 199 Cremin Underpass, Hansenside, MA 45626",47762,Leland Luettgen,"Apt. 574 199 Cremin Underpass, Hansenside, MA 45626",821.167.0575,darrel.becker@schumm-white.test,21760,Super Smash Bros. Melee,"Edmundo Oberbrunner, Jerry Cormier, Bernard Bayer, Amb. Elia Lebsack",Fiction narrative,Carcanet Press,1990,2024-11-08,67.25,"darrel.becker@schumm-white.test821.167.0575Apt. 574 199 Cremin Underpass, Hansenside, MA 45626","('amb. elia lebsack', 'bernard bayer', 'edmundo oberbrunner', 'jerry cormier')"
78109,48560,21872,3,3800.0,2024-11-29 23:08:50.000,NULL,48560,Maryetta Shields,"Suite 343 218 Ebert Meadows, Lake Efrainborough, OR 87443-4283",(999) 754-1804,jed@auer.test,21872,Pokémon White,"Kirk Treutel, Klara Runolfsdottir Sr.",Tall tale,New Directions Publishing,2023,2024-11-29,11400.0,"jed@auer.test(999) 754-1804Suite 343 218 Ebert Meadows, Lake Efrainborough, OR 87443-4283","('kirk treutel', 'klara runolfsdottir sr.')"
85943,47994,21661,1,66.25,2024-04-05 08:07:16.000,,47994,Cole Wisoky,"Suite 849 8445 Natasha Valley, Mitsuemouth, NY 02545",605-982-1605,danyelle@doyle.test,21661,Grave of the Fireflies,"Guadalupe Batz Ret., Malorie Glover, Paula Rolfson",Reference book,Harvard University Press,2010,2024-04-05,66.25,"danyelle@doyle.test605-982-1605Suite 849 8445 Natasha Valley, Mitsuemouth, NY 02545","('guadalupe batz ret.', 'malorie glover', 'paula rolfson')"
84304,48745,22034,1,73.0,2024-09-24 20:25:04.000,,48745,Josphine Hoeger IV,,(535) 056-5471,shemika_kuhn@blanda.test,22034,Carrion Comfort,Chara Morissette,Classic,Edupedia Publications,2014,2024-09-24,73.0,shemika_kuhn@blanda.test(535) 056-5471,"('chara morissette',)"
82544,49839,21918,5,70.0,2025-01-03 15:19:08.000,,49839,Calvin Rippin,"Apt. 865 8921 Conn Center, West Brandiport, VT 73437-9274",826.274.9695,soila@botsford-johnston.test,21918,Number the Stars,Candis Ledner Sr.,Humor,Manning Publications,1976,2025-01-03,350.0,"soila@botsford-johnston.test826.274.9695Apt. 865 8921 Conn Center, West Brandiport, VT 73437-9274","('candis ledner sr.',)"
78039,48834,21578,1,21.5,2024-10-31 13:54:00.000,"47149 Marcelene Streets, Kingview, NV 59138-9180",48834,Garnett Waters,"47149 Marcelene Streets, Kingview, NV 59138-9180",203 004 4187,arminda@legros.example,21578,North by Northwest,Billie Ernser,Fanfiction,Ace Books,0,2024-10-31,21.5,"arminda@legros.example203 004 418747149 Marcelene Streets, Kingview, NV 59138-9180","('billie ernser',)"
80454,50305,21335,1,32.75,2024-09-12 12:23:00.000,,50305,Pura Price,"7889 Vito Crossing, South Daratown, TX 76496",(332) 772-6829,leonard@dubuque.test,21335,The General,"Msgr. Mohammed Buckridge, Lilla Gislason DC, Catarina Gleason",Science fiction,City Lights Publishers,2014,2024-09-12,32.75,"leonard@dubuque.test(332) 772-68297889 Vito Crossing, South Daratown, TX 76496","('catarina gleason', 'lilla gislason dc', 'msgr. mohammed buckridge')"
77911,47728,21934,2,42.75,2024-09-07 09:18:05.000,"Suite 370 34918 August Summit, Florinefort, WY 14770",47728,Hans Bailey,"Suite 370 34918 August Summit, Florinefort, WY 14770",(239) 993-3438,mary@pagac-lindgren.test,21934,Star Wars: Episode IV – A New Hope,Caroyln Wilderman,Narrative nonfiction,Mascot Books,2000,2024-09-07,85.5,"mary@pagac-lindgren.test(239) 993-3438Suite 370 34918 August Summit, Florinefort, WY 14770","('caroyln wilderman',)"
83523,50625,21924,1,55.5,2024-08-04 19:15:57.000,NULL,50625,Dr. Lauren McDermott,"Suite 753 37034 Kreiger Turnpike, North Nadenefort, MN 93111-7234",(715) 382-8966,eloise@bernhard-fritsch.test,21924,The Wonderful 101,Jerrold Bogan LLD,Horror,Shire Books,2015,2024-08-04,55.5,"eloise@bernhard-fritsch.test(715) 382-8966Suite 753 37034 Kreiger Turnpike, North Nadenefort, MN 93111-7234","('jerrold bogan lld',)"
83993,48767,21983,1,60.75,2024-10-31 16:11:00.000,,48767,Margeret Turner,"Apt. 780 211 Harris Prairie, Carlenechester, OR 38473-1413",343-186-3620,arlen_harvey@glover-moen.test,21983,Brand New Eyes,Lakenya Boyer IV,Mythopoeia,"Farrar, Straus & Giroux",2010,2024-10-31,60.75,"arlen_harvey@glover-moen.test343-186-3620Apt. 780 211 Harris Prairie, Carlenechester, OR 38473-1413","('lakenya boyer iv',)"
82866,49068,21418,1,29.5,2025-01-31 03:04:59.000,,49068,Leif Hermiston,"Apt. 711 826 Herzog Road, South Jeniport, NY 40923",499.787.0931,raymond.lueilwitz@stehr-denesik.test,21418,Apocalypse Now,"Pedro Bradtke, Beverly McDermott",Fantasy,Broadview Press,2012,2025-01-31,29.5,"raymond.lueilwitz@stehr-denesik.test499.787.0931Apt. 711 826 Herzog Road, South Jeniport, NY 40923","('beverly mcdermott', 'pedro bradtke')"
81988,48933,21464,1,63.0,2025-03-05 03:22:31.000,,48933,Donna Witting,"Apt. 807 5272 Veta Crest, South Shermanshire, OH 63309",531-951-0456,penney@gleason.test,21464,The Line of Beauty,Phil Hettinger Ret.,Fanfiction,Salt Publishing,1996,2025-03-05,63.0,"penney@gleason.test531-951-0456Apt. 807 5272 Veta Crest, South Shermanshire, OH 63309","('phil hettinger ret.',)"
86359,49247,21300,1,38.5,2025-03-12 03:24:20.000,,49247,Rico Bins,"529 Randell Throughway, Oscarport, AR 16391",487.743.3846,tonie.welch@huels.test,21300,Wolfenstein: The Old Blood,"Kirk Treutel, Klara Runolfsdottir Sr., Lonnie Hilpert",Realistic fiction,Emerald Group Publishing,1976,2025-03-12,38.5,"tonie.welch@huels.test487.743.3846529 Randell Throughway, Oscarport, AR 16391","('kirk treutel', 'klara runolfsdottir sr.', 'lonnie hilpert')"
79996,48991,21954,2,5150.0,2024-10-13 10:53:47.000,,48991,Kendrick Conroy,"5475 Kessler Freeway, Altenwerthhaven, NJ 97817-0733",734.403.2305,asia@armstrong.test,21954,The Big Lebowski,Ted Rutherford,Fable,,1977,2024-10-13,10300.0,"asia@armstrong.test734.403.23055475 Kessler Freeway, Altenwerthhaven, NJ 97817-0733","('ted rutherford',)"
84412,51024,21992,2,35.0,2024-12-24 22:41:00.000,,51024,Carma Brekke,"318 Goyette Center, New Kaitlinfort, WY 97237",493 084 1438,azucena@zieme-dietrich.example,21992,Fortnite,"Norberto Kohler, Moshe Wilderman",Metafiction,G-Unit Books,1976,2024-12-24,70.0,"azucena@zieme-dietrich.example493 084 1438318 Goyette Center, New Kaitlinfort, WY 97237","('moshe wilderman', 'norberto kohler')"
82324,50070,21896,1,22.5,2024-05-13 11:29:19.697,"Suite 502 837 Gleason Spring, Dickensville, AR 82975",50070,Barrett Heaney,"Suite 502 837 Gleason Spring, Dickensville, AR 82975",(888) 291-2753,clifford.auer@abbott.test,21896,Half-Life 2: Lost Coast,Albert Lehner Ret.,Science fiction,Earthscan,1984,2024-05-13,22.5,"clifford.auer@abbott.test(888) 291-2753Suite 502 837 Gleason Spring, Dickensville, AR 82975","('albert lehner ret.',)"
